"hz","acceptance_rate","trans_prob_med","obs_size_med","E0_med","frac_neff_med","N_eff_med","R0_med","n_particles_used","loglik_var_at_n_prod","loglik_var_target","rhat_log_trans_prob","ess_bulk_log_trans_prob","ess_tail_log_trans_prob","rhat_log_obs_size","ess_bulk_log_obs_size","ess_tail_log_obs_size","rhat_log_E0","ess_bulk_log_E0","ess_tail_log_E0","rhat_logit_frac_neff","ess_bulk_logit_frac_neff","ess_tail_logit_frac_neff","cover_50","cover_95"
"limete",0.276696007824309,0.00119575570489106,1.07717117863244,14.6433345802627,0.70640527771155,181564.522909089,2.24601448687918,200,0.0486067614180516,2,1.00179644942745,731.714116732804,593.00370226291,1.0041979827016,681.559192584594,572.796994524165,1.00480147928655,944.925199937782,1000.40001658228,1.00366698699741,600.639049222093,667.918311625023,0.387096774193548,0.806451612903226
