"hz","acceptance_rate","trans_prob_med","obs_size_med","E0_med","frac_neff_med","N_eff_med","R0_med","n_particles_used","loglik_var_at_n_prod","loglik_var_target","rhat_log_trans_prob","ess_bulk_log_trans_prob","ess_tail_log_trans_prob","rhat_log_obs_size","ess_bulk_log_obs_size","ess_tail_log_obs_size","rhat_log_E0","ess_bulk_log_E0","ess_tail_log_E0","rhat_logit_frac_neff","ess_bulk_logit_frac_neff","ess_tail_logit_frac_neff","cover_50","cover_95"
"opala",0.497999466524407,0.0099305232113412,1.24673816272621,179.487117695654,0.124974078737079,17383.5194300915,3.23905171537034,200,0.0114307639144278,2,1.00280306576533,589.275088538673,422.63965157148,1.00180318199365,1826.69389881322,2134.8763597592,1.00134105891965,1184.18987168128,2395.5609593953,1.00367916164469,584.86853419561,384.076316674406,0.346153846153846,0.961538461538462
