"hz","acceptance_rate","trans_prob_med","obs_size_med","E0_med","frac_neff_med","N_eff_med","R0_med","n_particles_used","loglik_var_at_n_prod","loglik_var_target","rhat_log_trans_prob","ess_bulk_log_trans_prob","ess_tail_log_trans_prob","rhat_log_obs_size","ess_bulk_log_obs_size","ess_tail_log_obs_size","rhat_log_E0","ess_bulk_log_E0","ess_tail_log_E0","rhat_logit_frac_neff","ess_bulk_logit_frac_neff","ess_tail_logit_frac_neff","cover_50","cover_95"
"alunguli",0.109984884858184,0.00831161302979242,3.57042414051019,13.7668831699449,0.203283391340122,19130.7966756276,4.4561644774823,200,0.0206750937250301,2,1.00721711658689,398.189751107685,484.688636844979,1.00473217176273,368.858425728495,640.084252686731,1.00971849169638,255.142745980966,187.150897742919,1.00693916315813,458.117637018096,474.291441642124,0.45,0.9
