"hz","acceptance_rate","trans_prob_med","obs_size_med","E0_med","frac_neff_med","N_eff_med","R0_med","n_particles_used","loglik_var_at_n_prod","loglik_var_target","rhat_log_trans_prob","ess_bulk_log_trans_prob","ess_tail_log_trans_prob","rhat_log_obs_size","ess_bulk_log_obs_size","ess_tail_log_obs_size","rhat_log_E0","ess_bulk_log_E0","ess_tail_log_E0","rhat_logit_frac_neff","ess_bulk_logit_frac_neff","ess_tail_logit_frac_neff","cover_50","cover_95"
"bumbu",0.226638214635014,0.000474682588980437,1.11008312939143,26.1101318403008,0.798332750526536,452902.95103396,0.977663066234202,200,0.122805037279197,2,1.18795175885349,11.5972360714482,270.327161999309,1.00438025853837,785.483859716554,806.382309749388,1.0049672953384,574.508400640111,767.246258681128,1.23071658820112,10.1377997693907,146.824964328704,0.5,0.90625
